89,21	86,95	83,27	105,36	69,69	111,41	93,96	77,14	96,48
96,56	61,36	60,37	75,48	73,32	89,08	82,24	82,13	87,88
94,48	105,49	73,24	65,42	80,23	77,93	87,52	70,14	87,57
91,99	105,84	67,99	58,69	53,51	76,53	93,30	77,06	102,71
90,12	84,35	80,07	91,17	68,80	108,42	100,12	75,27	100,75
106,86	92,66	76,83	74,11	84,54	100,08	84,89	72,19	68,13
80,82	46,26	86,68	48,78	69,06	115,74	65,22	92,24	96,32
60,81	70,02	88,92	66,05	94,81	96,16	66,73	101,40	86,65
81,58	76,85	83,76	106,28	69,33	107,64	70,00	87,20	94,31
121,39	102,55	87,63	70,21	84,53	97,30	65,45	71,71	71,92
64,42	105,13	63,97	57,49	52,18	103,88	115,37	98,40	123,09
60,37	78,81	88,33	91,53					
97,11	115,23	109,08	81,50					
