96,80	96,60	93,35	111,55	104,28	95,59	91,67	95,96	85,66
104,46	110,85	102,98	120,68	102,42	119,53	94,05	92,47	105,79
97,35	110,32	69,42	109,31	79,78	116,03	112,75	116,23	105,90
94,15	105,12	92,28	119,03	126,30	112,65	94,55	106,99	96,94
88,93	96,20	106,84	95,99	100,61	98,51	100,01	115,72	109,10
112,17	97,52	123,17	86,69	110,97	90,71	137,83	110,22	108,99
110,29	85,11	89,45	99,35	88,44	107,68	91,23	106,16	102,04
92,92	83,43	84,39	127,38	94,89	100,56	110,05	105,47	89,92
100,57	112,66	98,69	93,24	96,13	106,44	111,68	89,15	92,35
92,11	84,11	107,35	96,00	104,85	106,66	107,78	75,00	132,56
107,36	86,16	116,92	84,90	104,30	104,75	88,60	94,22	95,53
104,25	122,83	96,21	112,34					
117,49	103,54	117,71	121,54					
